time	V(vout)	V(n001)
8.642063001120831e-003	1.199531e+001	-1.557421e+000
8.642524633166287e-003	1.199598e+001	-1.561054e+000
8.643154395607330e-003	1.199654e+001	-1.565989e+000
8.643898950731890e-003	1.199692e+001	-1.571792e+000
8.644942190003137e-003	1.199723e+001	-1.579865e+000
8.646357468949279e-003	1.199747e+001	-1.590708e+000
8.648384881314883e-003	1.199765e+001	-1.606021e+000
8.651327756422000e-003	1.199778e+001	-1.627785e+000
8.655775547699505e-003	1.199788e+001	-1.659619e+000
8.662631315134336e-003	1.199794e+001	-1.706142e+000
8.673617816603217e-003	1.199797e+001	-1.774061e+000
8.693149066603217e-003	1.199798e+001	-1.873756e+000
8.712680316603216e-003	1.199798e+001	-1.945268e+000
8.732211566603216e-003	1.199798e+001	-1.987521e+000
8.748306588685948e-003	1.199797e+001	-1.999887e+000
8.764370570318876e-003	1.199798e+001	-1.991853e+000
8.783901820318876e-003	1.199798e+001	-1.954797e+000
8.803433070318875e-003	1.199798e+001	-1.888340e+000
8.822964320318875e-003	1.199797e+001	-1.793481e+000
8.842495570318874e-003	1.199788e+001	-1.671645e+000
8.850559938870179e-003	1.199767e+001	-1.613888e+000
8.855632952221026e-003	1.199696e+001	-1.575423e+000
8.858584424150872e-003	1.199492e+001	-1.552304e+000
8.859654794153776e-003	1.199125e+001	-1.543788e+000
8.860168247732708e-003	1.198532e+001	-1.539678e+000
8.860487456595158e-003	1.197697e+001	-1.537115e+000
8.860832333092483e-003	1.196321e+001	-1.534338e+000
8.861143203236003e-003	1.194890e+001	-1.531830e+000
8.861496484605484e-003	1.193230e+001	-1.528972e+000
8.861999635083195e-003	1.190732e+001	-1.524888e+000
8.862622521291073e-003	1.187174e+001	-1.519812e+000
8.863238506420075e-003	1.183265e+001	-1.514768e+000
8.864095413817691e-003	1.177697e+001	-1.507715e+000
8.864977900365102e-003	1.171964e+001	-1.500406e+000
8.866742873459921e-003	1.160378e+001	-1.485649e+000
8.870272819649560e-003	1.136712e+001	-1.455588e+000
8.877332712028839e-003	1.087380e+001	-1.393335e+000
8.891452496787395e-003	9.823759e+000	-1.260731e+000
8.910983746787395e-003	8.262653e+000	-1.061195e+000
8.930514996787395e-003	6.587916e+000	-8.456984e-001
8.950046246787394e-003	4.814097e+000	-6.174812e-001
8.969577496787394e-003	2.967874e+000	-3.799766e-001
8.989108746787393e-003	1.077013e+000	-1.367567e-001
9.008639996787393e-003	-8.300455e-001	1.085201e-001
9.028171246787392e-003	-2.724618e+000	3.521647e-001
9.047702496787392e-003	-4.578207e+000	5.905123e-001
9.067233746787392e-003	-6.362933e+000	8.199782e-001
9.086764996787391e-003	-8.051948e+000	1.037111e+000
9.106296246787391e-003	-9.619832e+000	1.238644e+000
9.125827496787390e-003	-1.106354e+001	1.421547e+000
9.135871100674070e-003	-1.175434e+001	1.507439e+000
9.136542285061586e-003	-1.179795e+001	1.512968e+000
9.137884653836621e-003	-1.188067e+001	1.523947e+000
9.138684678214638e-003	-1.192375e+001	1.530438e+000
9.139491755324233e-003	-1.195676e+001	1.536947e+000
9.140371099853615e-003	-1.197818e+001	1.543995e+000
9.141890750342141e-003	-1.199441e+001	1.556062e+000
9.142133806815904e-003	-1.199542e+001	1.557979e+000
9.142619919763432e-003	-1.199608e+001	1.561803e+000
9.143150482206859e-003	-1.199654e+001	1.565959e+000
9.143958706491241e-003	-1.199695e+001	1.572256e+000
9.144874947276794e-003	-1.199722e+001	1.579346e+000
9.146406731347067e-003	-1.199747e+001	1.591083e+000
9.148524838483607e-003	-1.199765e+001	1.607069e+000
9.152260120846216e-003	-1.199780e+001	1.634564e+000
9.159191100024932e-003	-1.199790e+001	1.683187e+000
9.173053058382362e-003	-1.199797e+001	1.770773e+000
9.192584308382362e-003	-1.199798e+001	1.871262e+000
9.212115558382361e-003	-1.199798e+001	1.943606e+000
9.231646808382361e-003	-1.199798e+001	1.986717e+000
9.247386997535185e-003	-1.199797e+001	1.999730e+000
9.264028721647858e-003	-1.199798e+001	1.992235e+000
9.283559971647858e-003	-1.199798e+001	1.955701e+000
9.303091221647858e-003	-1.199798e+001	1.889751e+000
9.322622471647857e-003	-1.199797e+001	1.795377e+000
9.342153721647857e-003	-1.199784e+001	1.674000e+000
9.353304480293413e-003	-1.199673e+001	1.593279e+000
9.359178895944382e-003	-1.197445e+001	1.547583e+000
9.361447403565423e-003	-1.192218e+001	1.529369e+000
9.362923901197969e-003	-1.184944e+001	1.517347e+000
9.364037748549305e-003	-1.178052e+001	1.508191e+000
9.365188477585475e-003	-1.170604e+001	1.498655e+000
9.366902519235389e-003	-1.159362e+001	1.484305e+000
9.368616150442244e-003	-1.148008e+001	1.469786e+000
9.371831889558206e-003	-1.126262e+001	1.442083e+000
9.377149379343787e-003	-1.089132e+001	1.394986e+000
9.387580158266913e-003	-1.012192e+001	1.298130e+000
9.407111408266913e-003	-8.580702e+000	1.102124e+000
9.426642658266912e-003	-6.928653e+000	8.895406e-001
9.446173908266912e-003	-5.172401e+000	6.635779e-001
9.465705158266911e-003	-3.338355e+000	4.276344e-001
9.485236408266911e-003	-1.454099e+000	1.852588e-001
9.504767658266911e-003	4.520268e-001	-5.990320e-002
9.524298908266910e-003	2.351351e+000	-3.041642e-001
9.543830158266910e-003	4.215308e+000	-5.438503e-001
9.563361408266909e-003	6.015859e+000	-7.753564e-001
9.582892658266909e-003	7.725921e+000	-9.952004e-001
9.602423908266908e-003	9.319762e+000	-1.200076e+000
9.621955158266908e-003	1.078042e+001	-1.386901e+000
9.638148882595740e-003	1.189840e+001	-1.526095e+000
9.638454058376990e-003	1.191562e+001	-1.528571e+000
9.639064409939490e-003	1.194067e+001	-1.533506e+000
9.640285113064490e-003	1.197931e+001	-1.543308e+000
9.640753969351967e-003	1.198838e+001	-1.547049e+000
9.641157427976516e-003	1.199202e+001	-1.550257e+000
9.641506417411079e-003	1.199379e+001	-1.553024e+000
9.641905109305010e-003	1.199497e+001	-1.556176e+000
9.642311102122400e-003	1.199571e+001	-1.559376e+000
9.642843137778563e-003	1.199630e+001	-1.563553e+000
9.643576289005021e-003	1.199678e+001	-1.569281e+000
9.644434419751560e-003	1.199711e+001	-1.575944e+000
9.645703728357847e-003	1.199737e+001	-1.585715e+000
9.647506376695451e-003	1.199758e+001	-1.599417e+000
9.650623171241711e-003	1.199775e+001	-1.622625e+000
9.656291923318129e-003	1.199787e+001	-1.663232e+000
9.667629427470967e-003	1.199795e+001	-1.738068e+000
9.687160677470967e-003	1.199798e+001	-1.846123e+000
9.706691927470966e-003	1.199798e+001	-1.926410e+000
9.726223177470966e-003	1.199798e+001	-1.977723e+000
9.745754427470965e-003	1.199797e+001	-1.999288e+000
9.763421683004371e-003	1.199798e+001	-1.992893e+000
9.782952933004371e-003	1.199798e+001	-1.957283e+000
9.802484183004371e-003	1.199798e+001	-1.892235e+000
9.822015433004370e-003	1.199797e+001	-1.798726e+000
9.841546683004370e-003	1.199778e+001	-1.678162e+000
9.855456462830054e-003	1.199645e+001	-1.576788e+000
9.859115671164360e-003	1.198335e+001	-1.548086e+000
9.861013967580051e-003	1.194741e+001	-1.532873e+000
9.862007205113909e-003	1.190571e+001	-1.524826e+000
9.862797440267416e-003	1.186053e+001	-1.518382e+000
9.863588793403001e-003	1.181009e+001	-1.511891e+000
9.864409045245349e-003	1.175659e+001	-1.505123e+000
9.865159285106593e-003	1.170796e+001	-1.498898e+000
9.866473416836601e-003	1.162184e+001	-1.487913e+000
9.868500621437668e-003	1.148742e+001	-1.470770e+000
9.872555030639801e-003	1.121170e+001	-1.435771e+000
9.880663849044067e-003	1.063421e+001	-1.363001e+000
9.896881485852599e-003	9.402283e+000	-1.207047e+000
9.916412735852599e-003	7.808560e+000	-1.002762e+000
9.935943985852598e-003	6.103684e+000	-7.833951e-001
9.955475235852598e-003	4.307009e+000	-5.522448e-001
9.975006485852598e-003	2.445555e+000	-3.127884e-001
9.994537735852597e-003	5.473192e-001	-6.862736e-002
1.001406898585260e-002	-1.359147e+000	1.765659e-001
1.003360023585260e-002	-3.245169e+000	4.191035e-001
1.005313148585260e-002	-5.082377e+000	6.553374e-001
1.007266273585260e-002	-6.843139e+000	8.817143e-001
1.009219398585260e-002	-8.500965e+000	1.094830e+000
1.011172523585260e-002	-1.003089e+001	1.291477e+000
1.013125648585259e-002	-1.144852e+001	1.468700e+000
1.013328512895679e-002	-1.158598e+001	1.485884e+000
1.013734241516518e-002	-1.184873e+001	1.519525e+000
1.013775408030045e-002	-1.187402e+001	1.522884e+000
1.013857741057099e-002	-1.191859e+001	1.529570e+000
1.013936167258444e-002	-1.195231e+001	1.535901e+000
1.014023142188530e-002	-1.197471e+001	1.542879e+000
1.014197092048701e-002	-1.199438e+001	1.556695e+000
1.014226519564392e-002	-1.199565e+001	1.559014e+000
1.014274203608268e-002	-1.199622e+001	1.562761e+000
1.014326832367670e-002	-1.199662e+001	1.566879e+000
1.014414811261117e-002	-1.199701e+001	1.573726e+000
1.014519699614917e-002	-1.199729e+001	1.581826e+000
1.014688710230792e-002	-1.199752e+001	1.594733e+000
1.014969844631358e-002	-1.199771e+001	1.615804e+000
1.015495226379257e-002	-1.199785e+001	1.653824e+000
1.016545989875057e-002	-1.199794e+001	1.724419e+000
1.018499114875057e-002	-1.199798e+001	1.835465e+000
1.020452239875057e-002	-1.199798e+001	1.918904e+000
1.022405364875057e-002	-1.199798e+001	1.973481e+000
1.024358489875057e-002	-1.199798e+001	1.998376e+000
1.026261453439310e-002	-1.199798e+001	1.993721e+000
1.028214578439310e-002	-1.199798e+001	1.959343e+000
1.030167703439310e-002	-1.199798e+001	1.895495e+000
1.032120828439310e-002	-1.199797e+001	1.803137e+000
1.034073953439310e-002	-1.199518e+001	1.683658e+000
1.036027078439310e-002	-1.185101e+001	1.538855e+000
1.036605299936911e-002	-1.163502e+001	1.491439e+000
1.037046144952146e-002	-1.135500e+001	1.453962e+000
1.037480585911360e-002	-1.105875e+001	1.415938e+000
1.037856186127900e-002	-1.079600e+001	1.382212e+000
1.038231739123872e-002	-1.052712e+001	1.347721e+000
1.038637745611591e-002	-1.022931e+001	1.309590e+000
1.039079775523080e-002	-9.897668e+000	1.267108e+000
1.039623410733677e-002	-9.478442e+000	1.213524e+000
1.040300607015537e-002	-8.940536e+000	1.144802e+000
1.041227899454066e-002	-8.176163e+000	1.047364e+000
1.042541856106822e-002	-7.044711e+000	9.032913e-001
1.044494981106822e-002	-5.285033e+000	6.780692e-001
1.046448106106822e-002	-3.455066e+000	4.426483e-001
1.048401231106822e-002	-1.573127e+000	2.005695e-001
1.050354356106822e-002	3.324658e-001	-4.452602e-002
1.052307481106822e-002	2.233061e+000	-2.889518e-001
1.054260606106822e-002	4.100063e+000	-5.290316e-001
1.056213731106822e-002	5.905396e+000	-7.611541e-001
1.058166856106822e-002	7.621898e+000	-9.818283e-001
1.060119981106822e-002	9.223749e+000	-1.187735e+000
1.062073106106821e-002	1.067489e+001	-1.375777e+000
1.064026231106821e-002	1.198028e+001	-1.543126e+000
1.064035035871938e-002	1.198377e+001	-1.543829e+000
1.064052645402170e-002	1.198621e+001	-1.545235e+000
1.064087864462636e-002	1.198995e+001	-1.548041e+000
1.064125384548282e-002	1.199264e+001	-1.551022e+000
1.064158831856132e-002	1.199409e+001	-1.553672e+000
1.064200942085610e-002	1.199519e+001	-1.556999e+000
1.064242909867122e-002	1.199587e+001	-1.560304e+000
1.064306317444465e-002	1.199647e+001	-1.565276e+000
1.064376174834240e-002	1.199687e+001	-1.570725e+000
1.064476010837577e-002	1.199719e+001	-1.578461e+000
1.064610162370841e-002	1.199743e+001	-1.588757e+000
1.064802147083777e-002	1.199762e+001	-1.603295e+000
1.065078506735125e-002	1.199776e+001	-1.623813e+000
1.065495727445971e-002	1.199786e+001	-1.653859e+000
1.066134091980384e-002	1.199793e+001	-1.697625e+000
1.067252728030158e-002	1.199797e+001	-1.767692e+000
1.069205853030157e-002	1.199798e+001	-1.868920e+000
1.071158978030157e-002	1.199798e+001	-1.942038e+000
1.073112103030157e-002	1.199798e+001	-1.985946e+000
1.074653086895494e-002	1.199797e+001	-1.999525e+000
1.076371041567629e-002	1.199798e+001	-1.992584e+000
1.078324166567629e-002	1.199798e+001	-1.956534e+000
1.080277291567629e-002	1.199798e+001	-1.891057e+000
1.082230416567629e-002	1.199797e+001	-1.797136e+000
1.084183541567629e-002	1.199788e+001	-1.676185e+000
1.085063699535449e-002	1.199765e+001	-1.613316e+000
1.085604002150963e-002	1.199655e+001	-1.572266e+000
1.085920281249897e-002	1.199146e+001	-1.547393e+000
1.086025666638116e-002	1.198081e+001	-1.538969e+000
1.086074371477325e-002	1.196638e+001	-1.535052e+000
1.086123804311451e-002	1.194435e+001	-1.531063e+000
1.086165374195369e-002	1.192482e+001	-1.527697e+000
1.086209260090067e-002	1.190260e+001	-1.524132e+000
1.086275549194027e-002	1.186362e+001	-1.518725e+000
1.086339855819276e-002	1.182233e+001	-1.513454e+000
1.086434031927327e-002	1.176108e+001	-1.505691e+000
1.086529064014688e-002	1.169927e+001	-1.497804e+000
1.086719128189411e-002	1.157416e+001	-1.481870e+000
1.087099256538857e-002	1.131819e+001	-1.449371e+000
1.087859513237748e-002	1.078313e+001	-1.381910e+000
1.089380026635531e-002	9.642488e+000	-1.237692e+000
1.091333151635531e-002	8.067430e+000	-1.036074e+000
1.093286276635531e-002	6.379417e+000	-8.188718e-001
1.095239401635531e-002	4.595459e+000	-5.893535e-001
1.097192526635531e-002	2.742385e+000	-3.509707e-001
1.099145651635530e-002	8.480643e-001	-1.073090e-001
1.101098776635530e-002	-1.059010e+000	1.379667e-001
1.103051901635530e-002	-2.950155e+000	3.811673e-001
1.105005026635530e-002	-4.796924e+000	6.186347e-001
1.106958151635530e-002	-6.571540e+000	8.467973e-001
1.108911276635530e-002	-8.247307e+000	1.062223e+000
1.110864401635530e-002	-9.798998e+000	1.261672e+000
1.112817526635530e-002	-1.124040e+001	1.442145e+000
1.113061667260530e-002	-1.140880e+001	1.463231e+000
1.113549948510530e-002	-1.173043e+001	1.504366e+000
1.113672018823030e-002	-1.180740e+001	1.514429e+000
1.113876426670576e-002	-1.192424e+001	1.531082e+000
1.113958441321151e-002	-1.196041e+001	1.537692e+000
1.114029557552457e-002	-1.197941e+001	1.543391e+000
1.114111733920665e-002	-1.199153e+001	1.549938e+000
1.114132935080489e-002	-1.199311e+001	1.551621e+000
1.114168653125544e-002	-1.199441e+001	1.554449e+000
1.114207203943039e-002	-1.199532e+001	1.557493e+000
1.114254692313943e-002	-1.199601e+001	1.561229e+000
1.114315555017478e-002	-1.199654e+001	1.565998e+000
1.114392936492934e-002	-1.199693e+001	1.572028e+000
1.114495921086996e-002	-1.199724e+001	1.579996e+000
1.114640632985866e-002	-1.199747e+001	1.591080e+000
1.114859060223356e-002	-1.199765e+001	1.607560e+000
1.115245013645090e-002	-1.199780e+001	1.635939e+000
1.115971019655617e-002	-1.199791e+001	1.686702e+000
1.117423031676671e-002	-1.199797e+001	1.777601e+000
1.119376156676671e-002	-1.199798e+001	1.876433e+000
1.121329281676671e-002	-1.199798e+001	1.947042e+000
1.123282406676671e-002	-1.199798e+001	1.988365e+000
1.124930390191980e-002	-1.199797e+001	1.999981e+000
1.126474127184835e-002	-1.199798e+001	1.991427e+000
1.128427252184835e-002	-1.199798e+001	1.953807e+000
1.130380377184835e-002	-1.199798e+001	1.886800e+000
1.132333502184835e-002	-1.199797e+001	1.791414e+000
1.134286627184835e-002	-1.199784e+001	1.669083e+000
1.135294734818091e-002	-1.199710e+001	1.595988e+000
1.135863558650476e-002	-1.198555e+001	1.551899e+000
1.136085409724002e-002	-1.195308e+001	1.534163e+000
1.136177547429178e-002	-1.191779e+001	1.526709e+000
1.136243787928937e-002	-1.188233e+001	1.521319e+000
1.136299872184848e-002	-1.184825e+001	1.516734e+000
1.136356225723888e-002	-1.181153e+001	1.512109e+000
1.136417621532133e-002	-1.177176e+001	1.507048e+000
1.136540413148625e-002	-1.169173e+001	1.496859e+000
1.136785996381608e-002	-1.152948e+001	1.476214e+000
1.137277162847574e-002	-1.119525e+001	1.433875e+000
1.138259495779506e-002	-1.048906e+001	1.345142e+000
1.140212620779506e-002	-8.982650e+000	1.153850e+000
1.142165745779506e-002	-7.361248e+000	9.452035e-001
1.144118870779506e-002	-5.629139e+000	7.223399e-001
1.146071995779506e-002	-3.812366e+000	4.886117e-001
1.148025120779506e-002	-1.938255e+000	2.475343e-001
1.149978245779506e-002	-3.499246e-002	2.733715e-003
1.151931370779506e-002	1.868795e+000	-2.421080e-001
1.153884495779506e-002	3.744472e+000	-4.833081e-001
1.155837620779506e-002	5.563827e+000	-7.172388e-001
1.157790745779506e-002	7.299491e+000	-9.403816e-001
1.159743870779506e-002	8.925353e+000	-1.149380e+000
1.161696995779506e-002	1.041688e+001	-1.341091e+000
1.163650120779505e-002	1.179492e+001	-1.512631e+000
1.163684698074035e-002	1.181762e+001	-1.515470e+000
1.163753852663093e-002	1.186057e+001	-1.521126e+000
1.163838954868489e-002	1.191002e+001	-1.528048e+000
1.163896758830265e-002	1.193785e+001	-1.532724e+000
1.163968148346401e-002	1.196233e+001	-1.538472e+000
1.164082982703245e-002	1.198744e+001	-1.547652e+000
1.164132825757788e-002	1.199302e+001	-1.551612e+000
1.164155905072692e-002	1.199404e+001	-1.553441e+000
1.164199961978291e-002	1.199516e+001	-1.556922e+000
1.164244154472877e-002	1.199588e+001	-1.560401e+000
1.164302913944139e-002	1.199645e+001	-1.565010e+000
1.164375618261190e-002	1.199686e+001	-1.570682e+000
1.164473434558439e-002	1.199718e+001	-1.578262e+000
1.164607947426866e-002	1.199743e+001	-1.588588e+000
1.164796682580076e-002	1.199762e+001	-1.602885e+000
1.165078843294351e-002	1.199776e+001	-1.623838e+000
1.165584805103614e-002	1.199787e+001	-1.660128e+000
1.166574211190154e-002	1.199794e+001	-1.726213e+000
1.168527336190154e-002	1.199798e+001	-1.836871e+000
1.170480461190154e-002	1.199798e+001	-1.919901e+000
1.172433586190154e-002	1.199798e+001	-1.974054e+000
1.174386711190154e-002	1.199798e+001	-1.998515e+000
1.176271956557358e-002	1.199798e+001	-1.993616e+000
1.178225081557358e-002	1.199798e+001	-1.959078e+000
1.180178206557358e-002	1.199798e+001	-1.895074e+000
1.182131331557358e-002	1.199797e+001	-1.802566e+000
1.184084456557358e-002	1.199763e+001	-1.682945e+000
1.185759889298958e-002	1.195429e+001	-1.560084e+000
1.186242990889540e-002	1.184820e+001	-1.521384e+000
1.186524904416142e-002	1.170160e+001	-1.498151e+000
1.186715650100919e-002	1.157678e+001	-1.482164e+000
1.186916824069167e-002	1.144311e+001	-1.465072e+000
1.187294259693420e-002	1.118704e+001	-1.432377e+000
1.187717996639197e-002	1.089126e+001	-1.394711e+000
1.188565470530750e-002	1.027177e+001	-1.316441e+000
1.190086637043666e-002	9.090759e+000	-1.166745e+000
1.192039762043666e-002	7.469445e+000	-9.591258e-001
1.193992887043666e-002	5.743707e+000	-7.370801e-001
1.195946012043666e-002	3.931583e+000	-5.039481e-001
1.197899137043666e-002	2.060327e+000	-2.632362e-001
1.199852262043666e-002	1.580830e-001	-1.856503e-002
1.201805387043666e-002	-1.746536e+000	2.263854e-001
1.203758512043666e-002	-3.624885e+000	4.679308e-001
1.205711637043666e-002	-5.448709e+000	7.024380e-001
1.207664762043666e-002	-7.190576e+000	9.263800e-001
1.209617887043666e-002	-8.824278e+000	1.136388e+000
1.211571012043666e-002	-1.032518e+001	1.329304e+000
1.213524137043666e-002	-1.171278e+001	1.502226e+000
1.213617657261589e-002	-1.177465e+001	1.509959e+000
1.213804697697435e-002	-1.189291e+001	1.525267e+000
1.213816772255735e-002	-1.190020e+001	1.526248e+000
1.213840921372337e-002	-1.191309e+001	1.528207e+000
1.213889219605538e-002	-1.193531e+001	1.532116e+000
1.213930875280379e-002	-1.195195e+001	1.535475e+000
1.213984617092810e-002	-1.197006e+001	1.539794e+000
1.214025270637895e-002	-1.198027e+001	1.543049e+000
1.214076196692671e-002	-1.198861e+001	1.547112e+000
1.214102099177658e-002	-1.199124e+001	1.549173e+000
1.214131883877693e-002	-1.199299e+001	1.551538e+000
1.214170112498206e-002	-1.199444e+001	1.554564e+000
1.214206040535155e-002	-1.199530e+001	1.557401e+000
1.214257668424485e-002	-1.199604e+001	1.561463e+000
1.214316909701018e-002	-1.199655e+001	1.566104e+000
1.214393793811604e-002	-1.199694e+001	1.572095e+000
1.214499168228511e-002	-1.199724e+001	1.580246e+000
1.214643026942094e-002	-1.199748e+001	1.591262e+000
1.214848184770113e-002	-1.199765e+001	1.606747e+000
1.215148173781704e-002	-1.199779e+001	1.628908e+000
1.215599766058439e-002	-1.199788e+001	1.661175e+000
1.216299927395113e-002	-1.199794e+001	1.708550e+000
1.217449867207309e-002	-1.199797e+001	1.779144e+000
1.219402992207309e-002	-1.199798e+001	1.877597e+000
1.221356117207309e-002	-1.199798e+001	1.947810e+000
1.223309242207309e-002	-1.199798e+001	1.988725e+000
1.224974084919117e-002	-1.199797e+001	1.999997e+000
1.226490367837466e-002	-1.199798e+001	1.991238e+000
1.228443492837466e-002	-1.199798e+001	1.953370e+000
1.230396617837466e-002	-1.199798e+001	1.886122e+000
1.232349742837465e-002	-1.199797e+001	1.790506e+000
1.234338450794996e-002	-1.199792e+001	1.665487e+000
1.234670558398619e-002	-1.199786e+001	1.642019e+000
1.235050109945617e-002	-1.199773e+001	1.614325e+000
1.235474666427431e-002	-1.199738e+001	1.582259e+000
1.235703023347898e-002	-1.199681e+001	1.564545e+000
1.235841683108988e-002	-1.199607e+001	1.553631e+000
1.235855591375288e-002	-1.199592e+001	1.552530e+000
1.235883407907887e-002	-1.199540e+001	1.550324e+000
1.235939040973086e-002	-1.199369e+001	1.545898e+000
1.235975803191237e-002	-1.199152e+001	1.542963e+000
1.236004841851520e-002	-1.198817e+001	1.540639e+000
1.236031229327082e-002	-1.198263e+001	1.538522e+000
1.236059703594448e-002	-1.197314e+001	1.536233e+000
1.236092986308144e-002	-1.195880e+001	1.533552e+000
1.236125528744029e-002	-1.194361e+001	1.530924e+000
1.236160606877016e-002	-1.192668e+001	1.528083e+000
1.236230763142992e-002	-1.188954e+001	1.522381e+000
1.236298397504004e-002	-1.184880e+001	1.516855e+000
1.236400605080071e-002	-1.178280e+001	1.508453e+000
1.236505845481506e-002	-1.171432e+001	1.499736e+000
1.236681355346868e-002	-1.159922e+001	1.485054e+000
1.236998163485214e-002	-1.138720e+001	1.458095e+000
1.237631779761906e-002	-1.094691e+001	1.402456e+000
1.238899012315291e-002	-1.001225e+001	1.284600e+000
1.240852137315291e-002	-8.465474e+000	1.087296e+000
1.242805262315290e-002	-6.805051e+000	8.736367e-001
1.244758387315290e-002	-5.042282e+000	6.468376e-001
1.246711512315290e-002	-3.203676e+000	4.103094e-001
1.248664637315290e-002	-1.316885e+000	1.676098e-001
1.250617762315290e-002	5.897106e-001	-7.761081e-002
1.252570887315290e-002	2.487435e+000	-3.216641e-001
1.254524012315290e-002	4.347744e+000	-5.608792e-001
1.256477137315290e-002	6.142656e+000	-7.916582e-001
1.258430262315290e-002	7.845171e+000	-1.010530e+000
1.260383387315290e-002	9.429669e+000	-1.214202e+000
1.262336512315290e-002	1.090834e+001	-1.399612e+000
1.262580652940290e-002	1.108185e+001	-1.421362e+000
1.263068934190290e-002	1.141182e+001	-1.463853e+000
1.263638854207106e-002	1.178749e+001	-1.511704e+000
1.263745003902875e-002	1.185345e+001	-1.520404e+000
1.263881900866765e-002	1.192835e+001	-1.531524e+000
1.263956686578655e-002	1.195961e+001	-1.537551e+000
1.264037835063503e-002	1.198041e+001	-1.544053e+000
1.264126470646488e-002	1.199238e+001	-1.551108e+000
1.264148967215148e-002	1.199379e+001	-1.552891e+000
1.264187160722539e-002	1.199490e+001	-1.555911e+000
1.264228227926304e-002	1.199567e+001	-1.559149e+000
1.264281179059035e-002	1.199627e+001	-1.563308e+000
1.264349179958402e-002	1.199674e+001	-1.568623e+000
1.264437488241707e-002	1.199709e+001	-1.575483e+000
1.264557256621526e-002	1.199735e+001	-1.584710e+000
1.264726490198055e-002	1.199756e+001	-1.597594e+000
1.264967446607325e-002	1.199772e+001	-1.615626e+000
1.265363993615766e-002	1.199784e+001	-1.644494e+000
1.266103810644770e-002	1.199792e+001	-1.695610e+000
1.267583444702779e-002	1.199797e+001	-1.786749e+000
1.269536569702779e-002	1.199798e+001	-1.883313e+000
1.271489694702779e-002	1.199798e+001	-1.951551e+000
1.273442819702779e-002	1.199798e+001	-1.990435e+000
1.275191573435381e-002	1.199797e+001	-1.999855e+000
1.276811939668186e-002	1.199798e+001	-1.987053e+000
1.278765064668186e-002	1.199798e+001	-1.944297e+000
1.280718189668186e-002	1.199798e+001	-1.872297e+000
1.282671314668186e-002	1.199796e+001	-1.772136e+000
1.284636880877987e-002	1.199788e+001	-1.644432e+000
1.284811057815200e-002	1.199784e+001	-1.631876e+000
1.285010117172014e-002	1.199777e+001	-1.617286e+000
1.285408235885644e-002	1.199750e+001	-1.587351e+000
1.285613769150844e-002	1.199718e+001	-1.571507e+000
1.285751213028938e-002	1.199668e+001	-1.560766e+000
1.285838382200565e-002	1.199600e+001	-1.553893e+000
1.285896325196485e-002	1.199510e+001	-1.549298e+000
1.285936494981337e-002	1.199393e+001	-1.546101e+000
1.285967060513556e-002	1.199230e+001	-1.543662e+000
1.285994077744682e-002	1.198973e+001	-1.541501e+000
1.286020615529954e-002	1.198516e+001	-1.539374e+000
1.286049914685092e-002	1.197681e+001	-1.537021e+000
1.286078137241359e-002	1.196559e+001	-1.534749e+000
1.286108030635538e-002	1.195185e+001	-1.532338e+000
1.286142600797890e-002	1.193560e+001	-1.529542e+000
1.286187450123672e-002	1.191361e+001	-1.525905e+000
1.286248065273496e-002	1.187999e+001	-1.520970e+000
1.286311129441980e-002	1.184076e+001	-1.515812e+000
1.286398192031515e-002	1.178435e+001	-1.508652e+000
1.286489703784429e-002	1.172486e+001	-1.501077e+000
1.286672727290255e-002	1.160476e+001	-1.485780e+000
1.287038774301909e-002	1.135919e+001	-1.454597e+000
1.287770868325216e-002	1.084657e+001	-1.389941e+000
1.289235056371829e-002	9.754456e+000	-1.251950e+000
1.291188181371829e-002	8.188186e+000	-1.051613e+000
1.293141306371829e-002	6.508328e+000	-8.354582e-001
1.295094431371829e-002	4.730585e+000	-6.067374e-001
1.297047556371829e-002	2.881694e+000	-3.688907e-001
1.299000681371829e-002	9.894608e-001	-1.254956e-001
1.300953806371829e-002	-9.176530e-001	1.197871e-001
1.302906931371829e-002	-2.810963e+000	3.632681e-001
1.304860056371829e-002	-4.661991e+000	6.012852e-001
1.306813181371829e-002	-6.442895e+000	8.302584e-001
1.308766306371829e-002	-8.126885e+000	1.046744e+000
1.310719431371829e-002	-9.688616e+000	1.247485e+000
1.312672556371829e-002	-1.114139e+001	1.429463e+000
1.312916696996829e-002	-1.131136e+001	1.450751e+000
1.313404978246829e-002	-1.163638e+001	1.492299e+000
1.313527048559329e-002	-1.171593e+001	1.502468e+000
1.313771189184329e-002	-1.187195e+001	1.522540e+000
1.313810588849746e-002	-1.189514e+001	1.525746e+000
1.313889388180580e-002	-1.193381e+001	1.532129e+000
1.313965743800056e-002	-1.196239e+001	1.538279e+000
1.314052218080262e-002	-1.198194e+001	1.545201e+000
1.314168792450029e-002	-1.199412e+001	1.554460e+000
1.314189000493508e-002	-1.199498e+001	1.556057e+000
1.314229416580465e-002	-1.199569e+001	1.559242e+000
1.314278405045519e-002	-1.199625e+001	1.563090e+000
1.314352347399246e-002	-1.199675e+001	1.568870e+000
1.314431195488710e-002	-1.199707e+001	1.574996e+000
1.314556851557187e-002	-1.199735e+001	1.584679e+000
