time	V(vout)	V(n001)
1.909991112593693e-002	-9.122124e-001	1.174667e-001
1.911944237593692e-002	-1.059512e+000	1.363978e-001
1.913897362593692e-002	-1.190876e+000	1.532773e-001
1.915850487593692e-002	-1.304327e+000	1.678514e-001
1.917803612593692e-002	-1.398161e+000	1.799009e-001
1.919756737593692e-002	-1.470965e+000	1.892445e-001
1.921709862593692e-002	-1.521644e+000	1.957417e-001
1.923662987593692e-002	-1.549436e+000	1.992947e-001
1.925616112593692e-002	-1.554121e+000	1.998502e-001
1.927503130873445e-002	-1.536255e+000	1.975315e-001
1.929456255873445e-002	-1.494857e+000	1.922114e-001
1.931409380873445e-002	-1.431172e+000	1.840002e-001
1.933362505873445e-002	-1.345962e+000	1.730215e-001
1.935315630873444e-002	-1.240506e+000	1.594404e-001
1.937268755873444e-002	-1.116393e+000	1.434611e-001
1.939221880873444e-002	-9.754875e-001	1.253241e-001
1.941175005873444e-002	-8.199100e-001	1.053021e-001
1.943128130873444e-002	-6.520004e-001	8.369622e-002
1.945081255873444e-002	-4.742841e-001	6.083148e-002
1.947034380873444e-002	-2.894340e-001	3.705179e-002
1.948987505873444e-002	-1.002307e-001	1.271480e-002
1.950940630873444e-002	9.048028e-002	-1.181344e-002
1.952893755873444e-002	2.798303e-001	-3.616398e-002
1.954846880873444e-002	4.649714e-001	-5.997059e-002
1.956800005873444e-002	6.431190e-001	-8.287518e-002
1.958753130873444e-002	8.115934e-001	-1.045333e-001
1.960706255873444e-002	9.678606e-001	-1.246191e-001
1.962659380873444e-002	1.109570e+000	-1.428305e-001
1.964612505873444e-002	1.234591e+000	-1.588936e-001
1.966565630873444e-002	1.341043e+000	-1.725668e-001
1.968518755873444e-002	1.427323e+000	-1.836444e-001
1.970471880873444e-002	1.492136e+000	-1.919599e-001
1.972425005873444e-002	1.534506e+000	-1.973881e-001
1.974378130873444e-002	1.553982e+000	-1.998473e-001
1.976268763354278e-002	1.550394e+000	-1.993648e-001
1.978221888354277e-002	1.523557e+000	-1.959159e-001
1.980175013354277e-002	1.473992e+000	-1.895202e-001
1.982128138354277e-002	1.402256e+000	-1.802740e-001
1.984081263354277e-002	1.309430e+000	-1.683162e-001
1.986034388354277e-002	1.196909e+000	-1.538268e-001
1.987987513354277e-002	1.066385e+000	-1.370238e-001
1.989940638354277e-002	9.198210e-001	-1.181597e-001
1.991893763354277e-002	7.594225e-001	-9.751846e-002
1.993846888354277e-002	5.876015e-001	-7.541042e-002
1.995800013354277e-002	4.069426e-001	-5.216814e-002
1.997753138354277e-002	2.201628e-001	-2.814120e-002
1.999706263354277e-002	3.013596e-002	-3.690994e-003
2.000000000000000e-002	1.375764e-003	-9.797175e-016
