time	V(vin)	V(vout)	V(n001)
7.133783710767483e-003	1.382100e+000	-6.331835e+000	5.000000e+000
7.153314960767483e-003	1.523172e+000	-6.472264e+000	5.000000e+000
7.172846210767483e-003	1.641335e+000	-6.589901e+000	5.000000e+000
7.192377460767482e-003	1.734811e+000	-6.682977e+000	5.000000e+000
7.211908710767482e-003	1.802194e+000	-6.750092e+000	5.000000e+000
7.231439960767481e-003	1.843870e+000	-6.791629e+000	5.000000e+000
7.247050186702637e-003	1.856920e+000	-6.804668e+000	5.000000e+000
7.263903502947533e-003	1.848951e+000	-6.796798e+000	5.000000e+000
7.283434752947533e-003	1.814281e+000	-6.762367e+000	5.000000e+000
7.302966002947532e-003	1.753281e+000	-6.701734e+000	5.000000e+000
7.322497252947532e-003	1.665910e+000	-6.614857e+000	5.000000e+000
7.342028502947531e-003	1.553483e+000	-6.503044e+000	5.000000e+000
7.361559752947531e-003	1.417689e+000	-6.367976e+000	5.000000e+000
7.381091002947531e-003	1.260572e+000	-6.211685e+000	5.000000e+000
7.400622252947530e-003	1.084495e+000	-6.036521e+000	5.000000e+000
7.420153502947530e-003	8.921063e-001	-5.845119e+000	5.000000e+000
7.439684752947529e-003	6.862993e-001	-5.640358e+000	5.000000e+000
7.459216002947529e-003	4.701698e-001	-5.425317e+000	5.000000e+000
7.478747252947528e-003	2.469684e-001	-5.203232e+000	5.000000e+000
7.498278502947528e-003	2.005246e-002	-4.977442e+000	5.000000e+000
7.517809752947528e-003	-2.071651e-001	-4.751344e+000	5.000000e+000
7.537341002947527e-003	-4.312667e-001	-4.528338e+000	5.000000e+000
7.556872252947527e-003	-6.488817e-001	-4.311779e+000	5.000000e+000
7.576403502947526e-003	-8.567368e-001	-4.104923e+000	5.000000e+000
7.595934752947526e-003	-1.051706e+000	-3.910882e+000	5.000000e+000
7.615466002947526e-003	-1.230856e+000	-3.732575e+000	5.000000e+000
7.634997252947525e-003	-1.391493e+000	-3.572683e+000	5.000000e+000
7.654528502947525e-003	-1.531201e+000	-3.433612e+000	5.000000e+000
7.674059752947524e-003	-1.647878e+000	-3.317453e+000	5.000000e+000
7.693591002947524e-003	-1.739770e+000	-3.225954e+000	5.000000e+000
7.713122252947523e-003	-1.805494e+000	-3.160490e+000	5.000000e+000
7.732653502947523e-003	-1.845190e+000	-3.120923e+000	5.000000e+000
7.749026180598178e-003	-1.857341e+000	-3.108775e+000	5.000000e+000
7.764638045556031e-003	-1.848627e+000	-3.117391e+000	5.000000e+000
7.784169295556031e-003	-1.812476e+000	-3.153297e+000	5.000000e+000
7.803700545556030e-003	-1.750465e+000	-3.214936e+000	5.000000e+000
7.823231795556031e-003	-1.662125e+000	-3.302777e+000	5.000000e+000
7.842763045556030e-003	-1.548786e+000	-3.415497e+000	5.000000e+000
7.862294295556030e-003	-1.412152e+000	-3.551402e+000	5.000000e+000
7.881825545556030e-003	-1.254277e+000	-3.708447e+000	5.000000e+000
7.901356795556029e-003	-1.077537e+000	-3.884271e+000	5.000000e+000
7.920888045556029e-003	-8.845896e-001	-4.076229e+000	5.000000e+000
7.940419295556028e-003	-6.783372e-001	-4.281434e+000	5.000000e+000
7.959950545556028e-003	-4.618820e-001	-4.496799e+000	5.000000e+000
7.979481795556027e-003	-2.384797e-001	-4.719084e+000	5.000000e+000
7.999013045556027e-003	-1.149046e-002	-4.944947e+000	5.000000e+000
8.018544295556027e-003	2.156716e-001	-5.170990e+000	5.000000e+000
8.038075545556026e-003	4.395899e-001	-5.393814e+000	5.000000e+000
8.057606795556026e-003	6.568962e-001	-5.610066e+000	5.000000e+000
8.077138045556025e-003	8.643222e-001	-5.816495e+000	5.000000e+000
8.096669295556025e-003	1.058748e+000	-6.009996e+000	5.000000e+000
8.116200545556025e-003	1.237249e+000	-6.187657e+000	5.000000e+000
8.135731795556024e-003	1.397141e+000	-6.346807e+000	5.000000e+000
8.155263045556024e-003	1.536019e+000	-6.485053e+000	5.000000e+000
8.174794295556023e-003	1.651793e+000	-6.600314e+000	5.000000e+000
8.194325545556023e-003	1.742723e+000	-6.690856e+000	5.000000e+000
8.213856795556022e-003	1.807441e+000	-6.755320e+000	5.000000e+000
8.233388045556022e-003	1.846543e+000	-6.794295e+000	5.000000e+000
8.248527651729370e-003	1.857563e+000	-6.805313e+000	5.000000e+000
8.264452742236212e-003	1.848713e+000	-6.796563e+000	5.000000e+000
8.283983992236212e-003	1.812935e+000	-6.761029e+000	5.000000e+000
8.303515242236211e-003	1.751179e+000	-6.699644e+000	5.000000e+000
8.323046492236211e-003	1.663084e+000	-6.612047e+000	5.000000e+000
8.342577742236210e-003	1.549975e+000	-6.499555e+000	5.000000e+000
8.362108992236210e-003	1.413552e+000	-6.363861e+000	5.000000e+000
8.381640242236210e-003	1.255868e+000	-6.207005e+000	5.000000e+000
8.401171492236209e-003	1.079295e+000	-6.031347e+000	5.000000e+000
8.420702742236209e-003	8.864881e-001	-5.839530e+000	5.000000e+000
8.440233992236208e-003	6.803477e-001	-5.634436e+000	5.000000e+000
8.459765242236208e-003	4.639742e-001	-5.419153e+000	5.000000e+000
8.479296492236207e-003	2.406222e-001	-5.196918e+000	5.000000e+000
8.498827742236207e-003	1.365095e-002	-4.971072e+000	5.000000e+000
8.518358992236207e-003	-2.135256e-001	-4.745014e+000	5.000000e+000
8.537890242236206e-003	-4.374905e-001	-4.522144e+000	5.000000e+000
8.557421492236206e-003	-6.548752e-001	-4.305814e+000	5.000000e+000
8.576952742236205e-003	-8.624098e-001	-4.099277e+000	5.000000e+000
8.596483992236205e-003	-1.056973e+000	-3.905640e+000	5.000000e+000
8.616015242236205e-003	-1.235638e+000	-3.727815e+000	5.000000e+000
8.635546492236204e-003	-1.395719e+000	-3.568478e+000	5.000000e+000
8.655077742236204e-003	-1.534806e+000	-3.430024e+000	5.000000e+000
8.674608992236203e-003	-1.650809e+000	-3.314536e+000	5.000000e+000
8.694140242236203e-003	-1.741981e+000	-3.223752e+000	5.000000e+000
8.713671492236202e-003	-1.806953e+000	-3.159036e+000	5.000000e+000
8.733202742236202e-003	-1.845752e+000	-3.120361e+000	5.000000e+000
8.749920475737180e-003	-1.857448e+000	-3.108665e+000	5.000000e+000
8.764970442303073e-003	-1.848468e+000	-3.117548e+000	5.000000e+000
8.784501692303073e-003	-1.811646e+000	-3.154121e+000	5.000000e+000
8.804032942303072e-003	-1.749178e+000	-3.216215e+000	5.000000e+000
8.823564192303072e-003	-1.660401e+000	-3.304491e+000	5.000000e+000
8.843095442303071e-003	-1.546650e+000	-3.417621e+000	5.000000e+000
8.862626692303071e-003	-1.409636e+000	-3.553904e+000	5.000000e+000
8.882157942303071e-003	-1.251420e+000	-3.711290e+000	5.000000e+000
8.901689192303070e-003	-1.074381e+000	-3.887411e+000	5.000000e+000
8.921220442303070e-003	-8.811821e-001	-4.079619e+000	5.000000e+000
8.940751692303069e-003	-6.747297e-001	-4.285023e+000	5.000000e+000
8.960282942303069e-003	-4.581287e-001	-4.500533e+000	5.000000e+000
8.979814192303069e-003	-2.346370e-001	-4.722908e+000	5.000000e+000
8.999345442303068e-003	-7.616188e-003	-4.948802e+000	5.000000e+000
9.018876692303068e-003	2.195192e-001	-5.174819e+000	5.000000e+000
9.038407942303067e-003	4.433528e-001	-5.397559e+000	5.000000e+000
9.057939192303067e-003	6.605181e-001	-5.613671e+000	5.000000e+000
9.077470442303066e-003	8.677484e-001	-5.819905e+000	5.000000e+000
9.097001692303066e-003	1.061927e+000	-6.013160e+000	5.000000e+000
9.116532942303066e-003	1.240133e+000	-6.190528e+000	5.000000e+000
9.136064192303065e-003	1.399687e+000	-6.349341e+000	5.000000e+000
9.155595442303065e-003	1.538188e+000	-6.487212e+000	5.000000e+000
9.175126692303064e-003	1.653553e+000	-6.602066e+000	5.000000e+000
9.194657942303064e-003	1.744047e+000	-6.692175e+000	5.000000e+000
9.214189192303064e-003	1.808309e+000	-6.756185e+000	5.000000e+000
9.233720442303063e-003	1.846263e+000	-6.794018e+000	5.000000e+000
9.250763398696115e-003	1.857204e+000	-6.804964e+000	5.000000e+000
9.266243054403954e-003	1.846862e+000	-6.794727e+000	5.000000e+000
9.285774304403954e-003	1.808399e+000	-6.756521e+000	5.000000e+000
9.305305554403953e-003	1.744184e+000	-6.692688e+000	5.000000e+000
9.324836804403953e-003	1.653734e+000	-6.602748e+000	5.000000e+000
9.344368054403952e-003	1.538411e+000	-6.488054e+000	5.000000e+000
9.363899304403952e-003	1.399949e+000	-6.350330e+000	5.000000e+000
9.383430554403952e-003	1.240431e+000	-6.191648e+000	5.000000e+000
9.402961804403951e-003	1.062255e+000	-6.014395e+000	5.000000e+000
9.422493054403951e-003	8.681018e-001	-5.821237e+000	5.000000e+000
9.442024304403950e-003	6.608917e-001	-5.615079e+000	5.000000e+000
9.461555554403950e-003	4.437411e-001	-5.399021e+000	5.000000e+000
9.481086804403949e-003	2.199163e-001	-5.176314e+000	5.000000e+000
9.500618054403949e-003	-7.216311e-003	-4.950308e+000	5.000000e+000
9.520149304403949e-003	-2.342404e-001	-4.724401e+000	5.000000e+000
9.539680554403948e-003	-4.577412e-001	-4.501992e+000	5.000000e+000
9.559211804403948e-003	-6.743572e-001	-4.286426e+000	5.000000e+000
9.578743054403947e-003	-8.808302e-001	-4.080945e+000	5.000000e+000
9.598274304403947e-003	-1.074055e+000	-3.888639e+000	5.000000e+000
9.617805554403947e-003	-1.251125e+000	-3.712401e+000	5.000000e+000
9.637336804403946e-003	-1.409376e+000	-3.554883e+000	5.000000e+000
9.656868054403946e-003	-1.546429e+000	-3.418453e+000	5.000000e+000
9.676399304403945e-003	-1.660223e+000	-3.305162e+000	5.000000e+000
9.695930554403945e-003	-1.749045e+000	-3.216717e+000	5.000000e+000
9.715461804403944e-003	-1.811560e+000	-3.154445e+000	5.000000e+000
9.734993054403944e-003	-1.846828e+000	-3.119285e+000	5.000000e+000
9.754524304403944e-003	-1.854921e+000	-3.111164e+000	5.000000e+000
9.772366625851658e-003	-1.837379e+000	-3.128557e+000	5.000000e+000
9.791897875851658e-003	-1.791154e+000	-3.174487e+000	5.000000e+000
9.811429125851657e-003	-1.718591e+000	-3.246627e+000	5.000000e+000
9.830960375851657e-003	-1.620179e+000	-3.344492e+000	5.000000e+000
9.850491625851656e-003	-1.497398e+000	-3.466609e+000	5.000000e+000
9.870022875851656e-003	-1.352094e+000	-3.611142e+000	5.000000e+000
9.889554125851656e-003	-1.186454e+000	-3.775918e+000	5.000000e+000
9.909085375851655e-003	-1.002968e+000	-3.958457e+000	5.000000e+000
9.928616625851655e-003	-8.043970e-001	-4.156013e+000	5.000000e+000
9.948147875851654e-003	-5.937269e-001	-4.365617e+000	5.000000e+000
9.967679125851654e-003	-3.741265e-001	-4.584114e+000	5.000000e+000
9.987210375851654e-003	-1.488989e-001	-4.808219e+000	5.000000e+000
1.000674162585165e-002	7.856822e-002	-5.034561e+000	5.000000e+000
1.002627287585165e-002	3.048536e-001	-5.259735e+000	5.000000e+000
1.004580412585165e-002	5.265538e-001	-5.480355e+000	5.000000e+000
1.006533537585165e-002	7.403340e-001	-5.693102e+000	5.000000e+000
1.008486662585165e-002	9.429790e-001	-5.894777e+000	5.000000e+000
1.010439787585165e-002	1.131441e+000	-6.082345e+000	5.000000e+000
1.012392912585165e-002	1.302885e+000	-6.252986e+000	5.000000e+000
1.014346037585165e-002	1.454732e+000	-6.404134e+000	5.000000e+000
1.016299162585165e-002	1.584698e+000	-6.533514e+000	5.000000e+000
1.018252287585165e-002	1.690830e+000	-6.639181e+000	5.000000e+000
1.020205412585165e-002	1.771529e+000	-6.719546e+000	5.000000e+000
1.022158537585165e-002	1.825584e+000	-6.773399e+000	5.000000e+000
1.024111662585165e-002	1.852179e+000	-6.799931e+000	5.000000e+000
1.026064787585165e-002	1.850917e+000	-6.798742e+000	5.000000e+000
1.028017912585165e-002	1.821815e+000	-6.769852e+000	5.000000e+000
1.029971037585165e-002	1.765311e+000	-6.713693e+000	5.000000e+000
1.031924162585165e-002	1.682255e+000	-6.631111e+000	5.000000e+000
1.033877287585165e-002	1.573896e+000	-6.523347e+000	5.000000e+000
1.035830412585165e-002	1.441864e+000	-6.392023e+000	5.000000e+000
1.037783537585165e-002	1.288146e+000	-6.239115e+000	5.000000e+000
1.039736662585165e-002	1.115053e+000	-6.066921e+000	5.000000e+000
1.041689787585164e-002	9.251881e-001	-5.878032e+000	5.000000e+000
1.043642912585164e-002	7.214077e-001	-5.675288e+000	5.000000e+000
1.045596037585164e-002	5.067766e-001	-5.461740e+000	5.000000e+000
1.047549162585164e-002	2.845231e-001	-5.240600e+000	5.000000e+000
1.049502287585164e-002	5.799012e-002	-5.015192e+000	5.000000e+000
1.051455412585164e-002	-1.694151e-001	-4.788908e+000	5.000000e+000
1.053408537585164e-002	-3.942721e-001	-4.565152e+000	5.000000e+000
1.055361662585164e-002	-6.131988e-001	-4.347289e+000	5.000000e+000
1.057314787585164e-002	-8.229026e-001	-4.138595e+000	5.000000e+000
1.059267912585164e-002	-1.020229e+000	-3.942210e+000	5.000000e+000
1.061221037585164e-002	-1.202210e+000	-3.761087e+000	5.000000e+000
1.063174162585164e-002	-1.366109e+000	-3.597951e+000	5.000000e+000
1.065127287585164e-002	-1.509460e+000	-3.455255e+000	5.000000e+000
1.067080412585164e-002	-1.630108e+000	-3.335146e+000	5.000000e+000
1.069033537585164e-002	-1.726238e+000	-3.239430e+000	5.000000e+000
1.070986662585164e-002	-1.796403e+000	-3.169547e+000	5.000000e+000
1.072939787585164e-002	-1.840925e+000	-3.125178e+000	5.000000e+000
1.074507072084618e-002	-1.855970e+000	-3.110152e+000	5.000000e+000
1.076316738315329e-002	-1.849234e+000	-3.116792e+000	5.000000e+000
1.078269863315329e-002	-1.816050e+000	-3.149745e+000	5.000000e+000
1.080222988315329e-002	-1.756065e+000	-3.209369e+000	5.000000e+000
1.082176113315329e-002	-1.669667e+000	-3.295277e+000	5.000000e+000
1.084129238315329e-002	-1.558155e+000	-3.406179e+000	5.000000e+000
1.086082363315329e-002	-1.423207e+000	-3.540405e+000	5.000000e+000
1.088035488315329e-002	-1.266853e+000	-3.695937e+000	5.000000e+000
1.089988613315329e-002	-1.091444e+000	-3.870436e+000	5.000000e+000
1.091941738315328e-002	-8.996188e-001	-4.061277e+000	5.000000e+000
1.093894863315328e-002	-6.942625e-001	-4.265589e+000	5.000000e+000
1.095847988315328e-002	-4.784639e-001	-4.480300e+000	5.000000e+000
1.097801113315328e-002	-2.554687e-001	-4.702180e+000	5.000000e+000
1.099754238315328e-002	-2.863104e-002	-4.927891e+000	5.000000e+000
1.101707363315328e-002	1.986373e-001	-5.154039e+000	5.000000e+000
1.103660488315328e-002	4.229179e-001	-5.377223e+000	5.000000e+000
1.105613613315328e-002	6.408374e-001	-5.594086e+000	5.000000e+000
1.107566738315328e-002	8.491182e-001	-5.801364e+000	5.000000e+000
1.109519863315328e-002	1.044627e+000	-5.995942e+000	5.000000e+000
1.111472988315328e-002	1.224424e+000	-6.174892e+000	5.000000e+000
1.113426113315328e-002	1.385805e+000	-6.335524e+000	5.000000e+000
1.115379238315328e-002	1.526342e+000	-6.475419e+000	5.000000e+000
1.117332363315328e-002	1.643921e+000	-6.592476e+000	5.000000e+000
1.119285488315328e-002	1.736774e+000	-6.684932e+000	5.000000e+000
1.121238613315328e-002	1.803505e+000	-6.751398e+000	5.000000e+000
1.123191738315328e-002	1.844402e+000	-6.792160e+000	5.000000e+000
1.124782757363982e-002	1.857116e+000	-6.804866e+000	5.000000e+000
1.126419250699283e-002	1.848829e+000	-6.796677e+000	5.000000e+000
1.128372375699283e-002	1.813576e+000	-6.761665e+000	5.000000e+000
1.130325500699283e-002	1.752178e+000	-6.700637e+000	5.000000e+000
1.132278625699283e-002	1.664426e+000	-6.613380e+000	5.000000e+000
1.134231750699283e-002	1.551639e+000	-6.501210e+000	5.000000e+000
1.136184875699283e-002	1.415514e+000	-6.365813e+000	5.000000e+000
1.138138000699283e-002	1.258099e+000	-6.209224e+000	5.000000e+000
1.140091125699282e-002	1.081760e+000	-6.033800e+000	5.000000e+000
1.142044250699282e-002	8.891514e-001	-5.842179e+000	5.000000e+000
1.143997375699282e-002	6.831686e-001	-5.637243e+000	5.000000e+000
1.145950500699282e-002	4.669104e-001	-5.422074e+000	5.000000e+000
1.147903625699282e-002	2.436295e-001	-5.199910e+000	5.000000e+000
1.149856750699282e-002	1.668408e-002	-4.974091e+000	5.000000e+000
1.151809875699282e-002	-2.105123e-001	-4.748013e+000	5.000000e+000
1.153763000699282e-002	-4.345423e-001	-4.525078e+000	5.000000e+000
1.155716125699282e-002	-6.520364e-001	-4.308639e+000	5.000000e+000
1.157669250699282e-002	-8.597232e-001	-4.101951e+000	5.000000e+000
1.159622375699282e-002	-1.054479e+000	-3.908122e+000	5.000000e+000
1.161575500699282e-002	-1.233374e+000	-3.730069e+000	5.000000e+000
1.163528625699282e-002	-1.393719e+000	-3.570468e+000	5.000000e+000
1.165481750699282e-002	-1.533100e+000	-3.431722e+000	5.000000e+000
1.167434875699282e-002	-1.649423e+000	-3.315916e+000	5.000000e+000
1.169388000699282e-002	-1.740936e+000	-3.224792e+000	5.000000e+000
1.171341125699282e-002	-1.806264e+000	-3.159722e+000	5.000000e+000
1.173294250699282e-002	-1.845488e+000	-3.120625e+000	5.000000e+000
1.174949675176921e-002	-1.857404e+000	-3.108711e+000	5.000000e+000
1.176481295143126e-002	-1.848545e+000	-3.117473e+000	5.000000e+000
1.178434420143126e-002	-1.812040e+000	-3.153730e+000	5.000000e+000
1.180387545143126e-002	-1.749789e+000	-3.215608e+000	5.000000e+000
1.182340670143126e-002	-1.661219e+000	-3.303678e+000	5.000000e+000
1.184293795143126e-002	-1.547663e+000	-3.416614e+000	5.000000e+000
1.186246920143126e-002	-1.410829e+000	-3.552718e+000	5.000000e+000
1.188200045143126e-002	-1.252774e+000	-3.709942e+000	5.000000e+000
1.190153170143126e-002	-1.075877e+000	-3.885923e+000	5.000000e+000
1.192106295143126e-002	-8.827970e-001	-4.078012e+000	5.000000e+000
1.194059420143125e-002	-6.764393e-001	-4.283322e+000	5.000000e+000
1.196012545143125e-002	-4.599073e-001	-4.498763e+000	5.000000e+000
1.197965670143125e-002	-2.364579e-001	-4.721096e+000	5.000000e+000
1.199918795143125e-002	-9.451840e-003	-4.946976e+000	5.000000e+000
1.201871920143125e-002	2.176963e-001	-5.173005e+000	5.000000e+000
1.203825045143125e-002	4.415702e-001	-5.395784e+000	5.000000e+000
1.205778170143125e-002	6.588024e-001	-5.611963e+000	5.000000e+000
1.207731295143125e-002	8.661256e-001	-5.818290e+000	5.000000e+000
1.209684420143125e-002	1.060421e+000	-6.011662e+000	5.000000e+000
1.211637545143125e-002	1.238768e+000	-6.189168e+000	5.000000e+000
1.213590670143125e-002	1.398482e+000	-6.348142e+000	5.000000e+000
1.215543795143125e-002	1.537161e+000	-6.486190e+000	5.000000e+000
1.217496920143125e-002	1.652720e+000	-6.601236e+000	5.000000e+000
1.219450045143125e-002	1.743421e+000	-6.691551e+000	5.000000e+000
1.221403170143125e-002	1.807899e+000	-6.755776e+000	5.000000e+000
1.223356295143125e-002	1.846110e+000	-6.793865e+000	5.000000e+000
1.225050697305935e-002	1.857294e+000	-6.805053e+000	5.000000e+000
1.226582551308842e-002	1.847410e+000	-6.795270e+000	5.000000e+000
1.228535676308842e-002	1.809477e+000	-6.757593e+000	5.000000e+000
1.230488801308842e-002	1.745835e+000	-6.694330e+000	5.000000e+000
1.232441926308842e-002	1.655934e+000	-6.604936e+000	5.000000e+000
1.234395051308842e-002	1.541126e+000	-6.490754e+000	5.000000e+000
1.236348176308842e-002	1.403138e+000	-6.353501e+000	5.000000e+000
1.238301301308842e-002	1.244045e+000	-6.195244e+000	5.000000e+000
1.240254426308842e-002	1.066241e+000	-6.018361e+000	5.000000e+000
1.242207551308842e-002	8.723999e-001	-5.825513e+000	5.000000e+000
1.244160676308842e-002	6.654369e-001	-5.619601e+000	5.000000e+000
1.246113801308842e-002	4.484650e-001	-5.403721e+000	5.000000e+000
1.248066926308842e-002	2.247480e-001	-5.181122e+000	5.000000e+000
1.250020051308842e-002	-2.349576e-003	-4.955151e+000	5.000000e+000
1.251973176308842e-002	-2.294118e-001	-4.729206e+000	5.000000e+000
1.253926301308842e-002	-4.530234e-001	-4.506687e+000	5.000000e+000
1.255879426308842e-002	-6.698211e-001	-4.290940e+000	5.000000e+000
1.257832551308842e-002	-8.765441e-001	-4.085210e+000	5.000000e+000
1.259785676308842e-002	-1.070083e+000	-3.892592e+000	5.000000e+000
1.261738801308841e-002	-1.247527e+000	-3.715982e+000	5.000000e+000
1.263691926308841e-002	-1.406207e+000	-3.558038e+000	5.000000e+000
1.265645051308841e-002	-1.543736e+000	-3.421134e+000	5.000000e+000
1.267598176308841e-002	-1.658046e+000	-3.307330e+000	5.000000e+000
1.269551301308841e-002	-1.747418e+000	-3.218338e+000	5.000000e+000
1.271504426308841e-002	-1.810506e+000	-3.155496e+000	5.000000e+000
1.273457551308841e-002	-1.846363e+000	-3.119749e+000	5.000000e+000
1.275410676308841e-002	-1.855147e+000	-3.110940e+000	5.000000e+000
1.277168683210418e-002	-1.838566e+000	-3.127379e+000	5.000000e+000
1.279121808210418e-002	-1.793200e+000	-3.172454e+000	5.000000e+000
1.281074933210418e-002	-1.721559e+000	-3.243677e+000	5.000000e+000
1.283028058210418e-002	-1.624023e+000	-3.340669e+000	5.000000e+000
1.284981183210418e-002	-1.502061e+000	-3.461971e+000	5.000000e+000
1.286934308210417e-002	-1.357507e+000	-3.605758e+000	5.000000e+000
1.288887433210417e-002	-1.192534e+000	-3.769869e+000	5.000000e+000
1.290840558210417e-002	-1.009625e+000	-3.951834e+000	5.000000e+000
1.292793683210417e-002	-8.115294e-001	-4.148917e+000	5.000000e+000
1.294746808210417e-002	-6.012281e-001	-4.358153e+000	5.000000e+000
1.296699933210417e-002	-3.818837e-001	-4.576396e+000	5.000000e+000
1.298653058210417e-002	-1.567955e-001	-4.800362e+000	5.000000e+000
1.300606183210417e-002	7.065113e-002	-5.026683e+000	5.000000e+000
1.302559308210417e-002	2.970351e-001	-5.251955e+000	5.000000e+000
1.304512433210417e-002	5.189514e-001	-5.472790e+000	5.000000e+000
1.306465558210417e-002	7.330621e-001	-5.685865e+000	5.000000e+000
1.308418683210417e-002	9.361470e-001	-5.887978e+000	5.000000e+000
1.310371808210417e-002	1.125151e+000	-6.076086e+000	5.000000e+000
1.312324933210417e-002	1.297232e+000	-6.247361e+000	5.000000e+000
1.314278058210417e-002	1.449802e+000	-6.399226e+000	5.000000e+000
1.316231183210417e-002	1.580565e+000	-6.529399e+000	5.000000e+000
1.318184308210417e-002	1.687555e+000	-6.635921e+000	5.000000e+000
1.320137433210417e-002	1.769162e+000	-6.717188e+000	5.000000e+000
1.322090558210417e-002	1.824160e+000	-6.771980e+000	5.000000e+000
1.324043683210417e-002	1.851721e+000	-6.799472e+000	5.000000e+000
1.325996808210417e-002	1.851430e+000	-6.799251e+000	5.000000e+000
1.327949933210417e-002	1.823291e+000	-6.771319e+000	5.000000e+000
1.329903058210417e-002	1.767729e+000	-6.716097e+000	5.000000e+000
1.331856183210417e-002	1.685579e+000	-6.634416e+000	5.000000e+000
1.333809308210416e-002	1.578076e+000	-6.527504e+000	5.000000e+000
1.335762433210416e-002	1.446837e+000	-6.396969e+000	5.000000e+000
1.337715558210416e-002	1.293836e+000	-6.244775e+000	5.000000e+000
1.339668683210416e-002	1.121375e+000	-6.073210e+000	5.000000e+000
1.341621808210416e-002	9.320473e-001	-5.884856e+000	5.000000e+000
1.343574933210416e-002	7.287008e-001	-5.682545e+000	5.000000e+000
1.345528058210416e-002	5.143940e-001	-5.469319e+000	5.000000e+000
1.347481183210416e-002	2.923502e-001	-5.248387e+000	5.000000e+000
1.349434308210416e-002	6.590919e-002	-5.023072e+000	5.000000e+000
1.351387433210416e-002	-1.615231e-001	-4.796762e+000	5.000000e+000
1.353340558210416e-002	-3.865260e-001	-4.572861e+000	5.000000e+000
1.355293683210416e-002	-6.057152e-001	-4.354736e+000	5.000000e+000
1.357246808210416e-002	-8.157938e-001	-4.145669e+000	5.000000e+000
1.359199933210416e-002	-1.013602e+000	-3.948805e+000	5.000000e+000
1.361153058210416e-002	-1.196165e+000	-3.767104e+000	5.000000e+000
1.363106183210416e-002	-1.360736e+000	-3.603299e+000	5.000000e+000
1.365059308210416e-002	-1.504841e+000	-3.459854e+000	5.000000e+000
1.367012433210416e-002	-1.626311e+000	-3.338926e+000	5.000000e+000
1.368965558210416e-002	-1.723320e+000	-3.242335e+000	5.000000e+000
1.370918683210416e-002	-1.794409e+000	-3.171533e+000	5.000000e+000
1.372871808210416e-002	-1.839732e+000	-3.126367e+000	5.000000e+000
1.374481803700244e-002	-1.855688e+000	-3.110434e+000	5.000000e+000
1.376307338514039e-002	-1.849268e+000	-3.116759e+000	5.000000e+000
1.378260463514039e-002	-1.816274e+000	-3.149523e+000	5.000000e+000
1.380213588514039e-002	-1.756418e+000	-3.209018e+000	5.000000e+000
1.382166713514038e-002	-1.670144e+000	-3.294803e+000	5.000000e+000
1.384119838514038e-002	-1.558749e+000	-3.405588e+000	5.000000e+000
1.386072963514038e-002	-1.423909e+000	-3.539706e+000	5.000000e+000
1.388026088514038e-002	-1.267653e+000	-3.695141e+000	5.000000e+000
1.389979213514038e-002	-1.092330e+000	-3.869555e+000	5.000000e+000
1.391932338514038e-002	-9.005768e-001	-4.060324e+000	5.000000e+000
1.393885463514038e-002	-6.952784e-001	-4.264578e+000	5.000000e+000
1.395838588514038e-002	-4.795223e-001	-4.479247e+000	5.000000e+000
1.397791713514038e-002	-2.565539e-001	-4.701100e+000	5.000000e+000
1.399744838514038e-002	-2.972653e-002	-4.926801e+000	5.000000e+000
1.401697963514038e-002	1.975479e-001	-5.152955e+000	5.000000e+000
1.403651088514038e-002	4.218510e-001	-5.376162e+000	5.000000e+000
1.405604213514038e-002	6.398092e-001	-5.593062e+000	5.000000e+000
1.407557338514038e-002	8.481439e-001	-5.800395e+000	5.000000e+000
1.409510463514038e-002	1.043722e+000	-5.995041e+000	5.000000e+000
1.411463588514038e-002	1.223601e+000	-6.174073e+000	5.000000e+000
1.413416713514038e-002	1.385077e+000	-6.334798e+000	5.000000e+000
1.415369838514038e-002	1.525719e+000	-6.474799e+000	5.000000e+000
1.417322963514038e-002	1.643413e+000	-6.591970e+000	5.000000e+000
1.419276088514038e-002	1.736389e+000	-6.684548e+000	5.000000e+000
1.421229213514038e-002	1.803248e+000	-6.751142e+000	5.000000e+000
1.423182338514038e-002	1.844299e+000	-6.792057e+000	5.000000e+000
1.424767451722473e-002	1.857080e+000	-6.804830e+000	5.000000e+000
1.426413560915490e-002	1.848853e+000	-6.796701e+000	5.000000e+000
1.428366685915490e-002	1.813715e+000	-6.761804e+000	5.000000e+000
1.430319810915490e-002	1.752396e+000	-6.700853e+000	5.000000e+000
1.432272935915490e-002	1.664718e+000	-6.613672e+000	5.000000e+000
1.434226060915490e-002	1.552002e+000	-6.501572e+000	5.000000e+000
1.436179185915490e-002	1.415943e+000	-6.366239e+000	5.000000e+000
1.438132310915490e-002	1.258586e+000	-6.209709e+000	5.000000e+000
1.440085435915490e-002	1.082299e+000	-6.034336e+000	5.000000e+000
1.442038560915490e-002	8.897334e-001	-5.842758e+000	5.000000e+000
1.443991685915490e-002	6.837852e-001	-5.637856e+000	5.000000e+000
1.445944810915490e-002	4.675522e-001	-5.422713e+000	5.000000e+000
1.447897935915490e-002	2.442869e-001	-5.200564e+000	5.000000e+000
1.449851060915490e-002	1.734724e-002	-4.974751e+000	5.000000e+000
1.451804185915490e-002	-2.098533e-001	-4.748669e+000	5.000000e+000
